CustomerID,Total_Spend,Frequency,Total_Items,Unique_Products,Avg_Basket_Value,LTV
16162,37.4,1,4,2,37.4,0.0
16163,856.6,2,192,5,428.3,0.0
16168,2795.14,19,1478,47,147.11263157894737,992.46
16169,587.46,1,410,26,587.46,1235.51
16170,1560.6599999999999,5,1483,91,312.13199999999995,324.39
16172,1140.21,5,787,52,228.042,0.0
16173,744.25,3,274,42,248.08333333333334,674.07
16174,1009.5500000000001,3,651,19,336.5166666666667,0.0
16175,1037.59,4,533,45,259.3975,0.0
16178,197.9,1,94,8,197.9,0.0
16180,10254.18,8,5867,90,1281.7725,0.0
16181,305.54,1,152,11,305.54,0.0
16182,6617.65,4,3791,17,1654.4125,0.0
16184,985.8000000000001,5,470,22,197.16000000000003,172.99
16185,335.0,1,153,19,335.0,194.41
16186,2696.53,9,2242,67,299.6144444444445,1310.41
16187,6282.1900000000005,13,4569,154,483.24538461538464,629.25
16188,755.03,3,645,51,251.67666666666665,226.83
16189,144.48,1,102,6,144.48,71.0
16191,2615.68,8,1612,25,326.96,2564.84
16193,314.45,1,219,19,314.45,0.0
16198,400.68,1,128,14,400.68,0.0
16200,550.57,1,231,58,550.57,518.3
16201,303.8,1,208,19,303.8,1559.67
16202,365.27,1,191,18,365.27,0.0
16203,378.3,3,158,19,126.10000000000001,214.6
16205,105.75,1,60,26,105.75,645.28
16206,409.86,3,203,48,136.62,127.19999999999999
16208,497.59,1,243,40,497.59,166.67
16209,2262.62,5,1179,37,452.524,0.0
16210,11597.02,11,4562,47,1054.2745454545454,9479.28
16211,547.02,1,154,23,547.02,0.0
16212,498.15000000000003,1,151,30,498.15000000000003,192.19
16213,159.0,1,48,6,159.0,0.0
16214,1062.75,3,420,36,354.25,0.0
16215,242.35,1,104,14,242.35,0.0
16216,914.9300000000001,1,254,37,914.9300000000001,0.0
16217,304.25,2,91,13,152.125,0.0
16218,2635.48,6,1752,51,439.24666666666667,449.2
16221,315.37,2,267,29,157.685,545.49
16222,773.5500000000001,1,325,120,773.5500000000001,0.0
16224,865.88,3,798,63,288.62666666666667,429.42
16225,953.64,4,451,108,238.41,142.68
16226,255.12,3,192,6,85.04,0.0
16227,314.22,1,90,6,314.22,0.0
16229,1010.6,2,318,46,505.3,0.0
16230,542.03,2,365,32,271.015,0.0
16232,725.04,3,438,23,241.67999999999998,265.84
16233,536.6800000000001,3,174,22,178.89333333333335,0.0
16235,665.29,3,251,34,221.76333333333332,192.01999999999998
16236,432.2,1,184,20,432.2,0.0
16239,347.9,1,182,15,347.9,66.3
16240,1824.79,1,935,75,1824.79,1894.01
16241,1778.43,10,951,273,177.84300000000002,811.88
16242,846.59,3,375,60,282.19666666666666,2733.27
16244,1522.75,2,855,88,761.375,0.0
16245,769.7,2,430,49,384.85,643.96
16247,114.56,1,182,16,114.56,0.0
16249,1440.77,4,762,48,360.1925,359.3
16250,389.44,2,208,22,194.72,0.0
16253,1700.4,1,1340,53,1700.4,1983.46
16255,2182.79,7,1461,132,311.82714285714286,437.12
16256,752.4300000000001,1,581,13,752.4300000000001,0.0
16257,46.95,1,2,2,46.95,0.0
16258,3741.06,4,2345,72,935.265,1462.45
16261,544.14,3,237,83,181.38,184.4
16265,4062.02,7,1871,132,580.2885714285715,1384.98
16266,861.89,7,398,44,123.12714285714286,0.0
16268,667.65,2,533,45,333.825,0.0
16270,1141.24,1,688,54,1141.24,0.0
16271,868.4300000000001,3,672,51,289.4766666666667,521.21
16272,411.7,1,224,25,411.7,0.0
16274,331.55,1,151,63,331.55,0.0
16275,559.87,1,336,33,559.87,0.0
16276,810.6000000000001,1,420,6,810.6000000000001,0.0
16278,566.38,1,114,23,566.38,0.0
16279,724.1800000000001,2,462,62,362.09000000000003,778.6
16281,2062.06,1,934,17,2062.06,0.0
16282,168.3,1,114,11,168.3,0.0
16283,584.65,3,439,58,194.88333333333333,984.46
16287,142.5,1,298,8,142.5,0.0
16292,302.25,1,191,17,302.25,0.0
16293,1454.3300000000002,6,643,74,242.38833333333335,794.6600000000001
16297,301.9,1,206,20,301.9,0.0
16298,114.3,1,50,7,114.3,483.90000000000003
16302,233.22,1,158,11,233.22,0.0
16303,4036.33,2,2025,112,2018.165,1324.3
16305,361.21999999999997,1,256,22,361.21999999999997,0.0
16306,632.27,6,487,36,105.37833333333333,0.0
16308,1600.0,3,5000,1,533.3333333333334,960.0
16309,706.57,2,467,39,353.285,0.0
16315,226.37,1,75,14,226.37,0.0
16316,2212.81,7,1185,103,316.11571428571426,726.1
16317,1341.65,3,890,64,447.2166666666667,0.0
16319,404.40000000000003,1,72,3,404.40000000000003,0.0
16320,1038.46,2,732,56,519.23,0.0
16321,373.65000000000003,5,135,7,74.73,0.0
16323,207.50000000000003,1,50,1,207.50000000000003,0.0
16324,408.59000000000003,3,270,100,136.1966666666667,0.0
16325,416.02000000000004,2,120,11,208.01000000000002,178.22
16326,1707.1100000000001,9,395,116,189.6788888888889,1332.11
16327,3141.79,5,1984,131,628.358,647.88
16330,48.96,2,23,17,24.48,202.95
16332,1117.89,4,547,78,279.4725,464.90999999999997
16333,15619.6,18,24352,8,867.7555555555556,11007.2
16338,214.79999999999998,1,94,11,214.79999999999998,0.0
16339,94.05,1,21,17,94.05,0.0
16340,534.31,1,486,124,534.31,0.0
16341,1531.89,2,1086,53,765.945,439.98
16342,322.41,4,157,10,80.6025,0.0
16344,101.10000000000001,1,18,1,101.10000000000001,0.0
16348,1011.35,5,565,141,202.27,401.96
16349,53.5,1,9,9,53.5,0.0
16350,566.4,2,274,28,283.2,550.0699999999999
16351,153.9,1,90,8,153.9,0.0
16353,3705.4100000000003,15,1308,46,247.02733333333336,2970.3
16354,366.1,1,144,38,366.1,29.700000000000003
16356,211.77,3,93,20,70.59,0.0
16357,257.95,2,55,9,128.975,400.93
16358,1134.55,2,519,35,567.275,892.95
16359,1411.23,7,876,38,201.6042857142857,339.69
16360,447.27,2,258,78,223.635,3003.14
16361,334.94,1,206,43,334.94,556.27
16362,360.65,3,145,34,120.21666666666665,349.34000000000003
16364,346.3,1,114,28,346.3,359.49
16365,862.56,7,325,34,123.22285714285714,677.8599999999999
16367,167.09,1,87,33,167.09,633.58
16369,841.36,2,494,55,420.68,701.97
16370,1301.91,4,640,143,325.4775,0.0
16374,154.2,1,51,26,154.2,304.58
16377,676.2,1,1500,5,676.2,0.0
16378,362.95,3,267,22,120.98333333333333,0.0
16379,478.88,1,330,27,478.88,1678.52
16383,643.76,2,467,80,321.88,0.0
16384,584.5,2,260,33,292.25,0.0
16385,273.82,2,152,36,136.91,281.04
16386,61.10000000000001,1,26,4,61.10000000000001,241.47
16387,94.36,1,44,4,94.36,0.0
16389,1078.71,3,469,23,359.57,303.36
16392,217.89,1,201,41,217.89,0.0
16393,1761.97,9,1013,96,195.77444444444444,1278.99
16394,1241.86,4,2016,54,310.465,313.48
16395,1269.26,4,1199,118,317.315,212.8
16398,1705.8,2,758,75,852.9,0.0
16399,176.60999999999999,1,141,30,176.60999999999999,229.61
16400,303.93,1,172,28,303.93,0.0
16401,2773.66,8,2568,55,346.7075,1324.66
16402,293.45,2,146,55,146.725,0.0
16403,177.5,1,114,10,177.5,0.0
16405,167.25,2,187,3,83.625,0.0
16407,1747.51,9,878,97,194.1677777777778,332.16999999999996
16409,1414.13,4,847,112,353.5325,608.85
16411,128.55,1,69,19,128.55,83.15
16414,50.8,1,16,3,50.8,75.45
16418,368.36,2,174,44,184.18,262.76
16419,958.71,6,428,36,159.785,0.0
16422,30665.52,43,29680,68,713.1516279069767,4018.88
16424,133.56,1,88,5,133.56,0.0
16425,302.7,1,199,21,302.7,0.0
16426,689.83,4,414,64,172.4575,1173.93
16427,241.06,2,156,8,120.53,0.0
16429,284.55,1,9,2,284.55,0.0
16431,623.28,3,442,51,207.76,0.0
16434,898.84,4,442,49,224.71,612.96
16438,204.4,1,117,37,204.4,593.95
16440,272.46,1,115,35,272.46,3368.21
16441,211.0,1,110,12,211.0,170.2
16442,432.43,2,352,99,216.215,176.87
16444,541.4,3,337,58,180.46666666666667,113.27
16446,2.9,1,2,2,2.9,168469.6
16447,255.91,1,221,34,255.91,0.0
16448,182.99,1,76,19,182.99,0.0
16449,707.69,2,367,40,353.845,0.0
16450,311.92,1,200,11,311.92,0.0
16451,266.97,1,120,14,266.97,0.0
16455,1323.3799999999999,6,756,48,220.5633333333333,517.8
16456,2158.18,5,1147,80,431.63599999999997,0.0
16457,208.36,1,140,9,208.36,0.0
16458,2485.06,13,1594,46,191.15846153846152,997.6800000000001
16460,508.61,2,736,112,254.305,302.62
16461,142.92,1,48,31,142.92,0.0
16462,136.0,3,16,1,45.333333333333336,0.0
16463,319.37,1,179,19,319.37,1103.03
16464,983.33,2,682,141,491.665,315.33
16466,999.63,5,529,68,199.926,596.33
16468,74.9,1,31,2,74.9,0.0
16469,447.49,3,161,93,149.16333333333333,177.93
16470,539.13,3,358,83,179.71,213.64
16471,223.95000000000002,1,141,13,223.95000000000002,0.0
16473,316.11,3,196,18,105.37,0.0
16474,464.44,3,250,95,154.81333333333333,1346.05
16475,544.3,4,319,23,136.075,0.0
16477,1999.26,6,1099,96,333.21,495.2
16480,769.29,1,455,51,769.29,0.0
16483,139.35,1,44,19,139.35,0.0
16484,404.3,2,200,25,202.15,0.0
16485,363.65,1,235,41,363.65,0.0
16488,354.57,2,619,22,177.285,144.23000000000002
16493,1351.63,4,1164,40,337.9075,0.0
16494,826.53,1,675,47,826.53,0.0
16495,246.51,2,166,32,123.255,401.75
16496,1185.04,2,784,71,592.52,414.48
16497,1550.7,5,789,82,310.14,1414.99
16498,100.97,2,45,15,50.485,0.0
16499,365.45,2,127,18,182.725,0.0
16500,165.0,1,1,1,165.0,235.86
16503,1431.93,4,569,71,357.9825,0.0
16509,363.7,1,64,13,363.7,0.0
16510,248.1,1,92,13,248.1,0.0
16511,563.7,2,263,82,281.85,352.63
16515,1247.3600000000001,4,688,79,311.84000000000003,376.78000000000003
16517,162.7,1,96,17,162.7,0.0
16518,190.7,1,124,11,190.7,293.62
16519,103.7,1,24,5,103.7,109.28
16520,1046.57,3,558,129,348.8566666666666,0.0
16523,6781.41,15,3131,132,452.094,2637.06
16525,11501.15,23,6465,72,500.05,1526.3
16526,290.36,1,106,15,290.36,0.0
16527,228.06,1,106,14,228.06,0.0
16529,455.25,1,198,30,455.25,0.0
16531,889.43,5,777,52,177.886,355.16
16532,4516.8,2,1536,2,2258.4,2232.0
16536,548.12,1,250,49,548.12,0.0
16539,1053.61,3,421,34,351.2033333333333,335.2
16545,339.3,1,78,3,339.3,0.0
16546,787.15,2,549,25,393.575,0.0
16549,1231.75,3,753,185,410.5833333333333,2803.15
16550,2298.97,5,1540,162,459.794,0.0
16551,922.12,3,970,26,307.37333333333333,0.0
16552,379.73,2,219,17,189.865,0.0
16553,5719.82,12,4600,62,476.65166666666664,0.0
16554,314.11,2,129,21,157.055,522.99
16555,151.98,1,90,9,151.98,133.91
16556,2556.37,6,1342,111,426.06166666666667,757.42
16557,101.15,1,13,6,101.15,180.7
16558,5101.31,15,3559,183,340.08733333333333,3237.18
16560,332.18,1,169,20,332.18,509.23
16565,173.7,1,46,3,173.7,0.0
16566,463.88,3,216,9,154.62666666666667,150.78
16567,865.6,2,996,34,432.8,0.0
16570,2134.07,6,1427,52,355.67833333333334,1604.33
16571,896.79,2,891,54,448.395,524.9
16572,1009.6,3,532,40,336.53333333333336,0.0
16573,663.61,2,360,40,331.805,0.0
16574,451.44,1,416,28,451.44,0.0
16581,105.84,1,134,9,105.84,0.0
16582,313.62,1,164,6,313.62,0.0
16583,233.45,1,111,14,233.45,0.0
16584,936.08,2,646,25,468.04,0.0
16586,463.95,1,95,8,463.95,0.0
16587,225.15,1,71,13,225.15,0.0
16589,459.24,3,368,31,153.08,0.0
16592,2214.33,10,1785,102,221.433,1899.3500000000001
16593,255.5,2,85,20,127.75,74.53
16594,181.09,1,64,53,181.09,0.0
16596,120.65,1,47,6,120.65,129.5
16598,145.04999999999998,1,73,10,145.04999999999998,0.0
16600,353.2,3,570,28,117.73333333333333,460.32
16603,482.47,2,480,34,241.235,0.0
16607,2581.94,11,2336,112,234.72181818181818,765.77
16609,4029.82,6,1869,142,671.6366666666667,1463.64
16610,75.66,1,66,6,75.66,0.0
16611,129.49,1,47,9,129.49,0.0
16612,870.3000000000001,3,394,42,290.1,317.36
16614,506.19,1,223,26,506.19,0.0
16616,210.10000000000002,1,110,11,210.10000000000002,290.32
16617,151.85,1,91,5,151.85,0.0
16618,1441.29,4,771,44,360.3225,1206.3
16619,226.21,1,133,14,226.21,0.0
16620,95.75999999999999,1,48,5,95.75999999999999,83.2
16621,609.41,3,187,17,203.13666666666666,204.07000000000002
16623,129.45,1,39,5,129.45,0.0
16624,810.5699999999999,2,488,44,405.28499999999997,0.0
16625,333.08,1,164,23,333.08,0.0
16626,2662.74,9,1540,79,295.85999999999996,1750.36
16627,322.8,1,162,20,322.8,0.0
16628,1619.8400000000001,4,844,64,404.96000000000004,568.21
16629,408.63,2,489,58,204.315,0.0
16633,1509.0,4,597,64,377.25,1374.1
16634,217.9,2,82,9,108.95,0.0
16637,530.55,2,351,29,265.275,623.92
16638,1550.94,9,1199,85,172.32666666666668,129.78
16639,471.15000000000003,2,159,19,235.57500000000002,786.36
16641,231.10000000000002,1,256,12,231.10000000000002,0.0
16642,307.73,1,131,15,307.73,380.6
16643,487.51,1,269,27,487.51,0.0
16644,833.78,2,826,62,416.89,0.0
16647,214.06,2,146,12,107.03,0.0
16650,518.42,1,372,24,518.42,0.0
16652,4525.87,5,2077,53,905.174,2248.1
16653,1117.86,1,709,67,1117.86,94.80000000000001
16654,601.27,4,282,29,150.3175,0.0
16655,2906.2,4,1799,194,726.55,883.32
16656,7470.26,12,7372,13,622.5216666666666,1155.54
16657,414.79,2,597,111,207.395,459.64
16658,123.24,1,40,8,123.24,0.0
16659,39.12,1,72,2,39.12,0.0
16660,384.36,2,228,5,192.18,883.29
16665,135.39999999999998,1,59,9,135.39999999999998,0.0
16667,200.4,1,77,20,200.4,366.78
16668,266.52,5,258,9,53.303999999999995,40.199999999999996
16669,720.94,1,475,74,720.94,623.54
16670,3239.9700000000003,8,2152,150,404.99625000000003,855.93
16671,1382.88,1,656,3,1382.88,309.39
16672,7327.34,18,2604,22,407.07444444444445,807.6
16674,115.1,1,61,33,115.1,189.14000000000001
16676,1098.5,3,412,58,366.1666666666667,493.62
16678,2137.3,8,1638,76,267.1625,972.6899999999999
16679,129.75,1,29,3,129.75,0.0
16681,1770.34,6,1407,18,295.0566666666667,0.0
16682,810.22,3,762,15,270.0733333333333,217.78
16684,33883.5,18,24485,88,1882.4166666666667,32770.06
16686,2399.94,6,1644,327,399.99,559.9399999999999
16689,422.59999999999997,2,330,12,211.29999999999998,0.0
16690,225.57999999999998,2,138,10,112.78999999999999,0.0
16692,1126.0,2,151,1,563.0,0.0
16693,153.41,1,50,21,153.41,324.45
16696,657.9000000000001,4,146,7,164.47500000000002,0.0
16697,112.75,1,27,20,112.75,0.0
16698,1998.0,2,840,4,999.0,0.0
16700,4423.62,11,3553,144,402.1472727272727,652.93
16701,4050.42,10,4958,80,405.04200000000003,1347.8799999999999
16705,10160.77,12,4192,105,846.7308333333334,3874.22
16706,411.55,2,220,98,205.775,119.8
16709,3029.87,5,851,64,605.9739999999999,0.0
16710,2084.78,8,1598,235,260.5975,383.21
16711,909.87,3,253,9,303.29,741.16
16712,2489.81,8,1157,170,311.22625,1113.85
16713,4588.72,12,2806,293,382.3933333333334,2322.06
16714,1114.06,2,588,76,557.03,0.0
16715,301.71999999999997,1,642,19,301.71999999999997,0.0
16716,901.2,2,120,1,450.6,0.0
16717,1559.66,4,756,78,389.915,2283.42
16718,606.0500000000001,1,407,41,606.0500000000001,0.0
16719,1483.75,6,942,91,247.29166666666666,286.47
16721,292.47,1,172,37,292.47,0.0
16722,3656.58,10,3724,89,365.658,1074.23
16723,576.4,2,398,37,288.2,0.0
16725,756.82,6,287,109,126.13666666666667,0.0
16726,777.16,4,512,71,194.29,581.58
16727,256.32,1,167,41,256.32,0.0
16728,548.31,3,320,113,182.76999999999998,499.96999999999997
16729,5694.4,18,4231,150,316.35555555555555,1507.61
16730,480.94,2,750,35,240.47,262.17
16734,302.40999999999997,2,108,27,151.20499999999998,344.35
16735,2247.41,5,1532,88,449.48199999999997,0.0
16738,3.75,1,3,1,3.75,0.0
16739,323.0,1,172,13,323.0,0.0
16743,1860.9,6,1666,82,310.15000000000003,352.23
16744,620.18,4,331,102,155.045,671.73
16745,7180.7,17,6719,148,422.3941176470588,0.0
16746,5304.3,14,3552,202,378.87857142857143,1375.81
16748,910.2,3,492,27,303.40000000000003,605.7
16750,509.19,4,168,53,127.2975,114.74
16752,207.5,1,54,9,207.5,0.0
16754,2002.4,1,4280,2,2002.4,0.0
16755,1475.43,3,1058,133,491.81,0.0
16756,239.4,1,106,13,239.4,0.0
16757,106.83000000000001,1,81,7,106.83000000000001,0.0
16761,316.62,1,341,13,316.62,0.0
16762,314.15000000000003,1,143,13,314.15000000000003,893.09
16763,611.85,1,319,23,611.85,0.0
16764,1084.07,6,481,128,180.6783333333333,1706.88
16765,34.0,1,4,1,34.0,0.0
16766,1145.6,2,536,17,572.8,0.0
16767,4820.46,7,3913,137,688.6371428571429,755.1
16768,286.49,2,88,40,143.245,191.6
16769,361.54,1,80,33,361.54,0.0
16770,649.38,4,365,82,162.345,107.72
16771,2086.31,4,1394,194,521.5775,144.3
16774,542.2,3,226,20,180.73333333333335,119.32
16775,1358.08,9,351,72,150.89777777777778,333.43
16777,222.62,2,62,45,111.31,0.0
16778,245.94,2,194,16,122.97,0.0
16779,7268.280000000001,16,4001,135,454.26750000000004,3343.44
16780,422.24,2,270,51,211.12,0.0
16781,311.25,1,113,17,311.25,0.0
16782,1792.3500000000001,10,554,95,179.235,475.6
16788,592.74,2,303,137,296.37,0.0
16791,779.12,5,334,110,155.824,913.91
16792,110.38000000000001,2,44,11,55.190000000000005,0.0
16794,694.55,5,671,109,138.91,499.93
16795,414.88,1,239,64,414.88,0.0
16796,305.62,1,186,18,305.62,0.0
16801,1594.23,4,493,72,398.5575,0.0
16804,118.05,1,34,19,118.05,418.94
16805,460.59,2,539,94,230.295,0.0
16806,736.21,4,355,67,184.0525,0.0
16807,1121.59,3,778,57,373.8633333333333,0.0
16808,288.42,2,196,21,144.21,0.0
16809,470.69,3,371,61,156.89666666666668,444.0
16810,309.54,1,114,15,309.54,0.0
16812,479.35,1,81,15,479.35,0.0
16813,1259.09,8,1233,206,157.38625,393.09
16814,5678.09,17,2366,113,334.00529411764705,728.71
16816,417.06,4,274,28,104.265,0.0
16817,1179.43,7,574,52,168.49,425.32
16818,3221.81,10,2106,167,322.181,127.76
16820,497.61,1,307,26,497.61,0.0
16823,358.38,1,136,34,358.38,0.0
16824,222.9,1,134,13,222.9,237.74
16825,318.7,1,358,11,318.7,456.48
16828,113.5,1,58,7,113.5,0.0
16829,197.22,1,99,11,197.22,0.0
16832,199.15,3,33,11,66.38333333333334,0.0
16833,671.29,3,306,32,223.76333333333332,435.24
16834,413.46,1,358,24,413.46,0.0
16835,180.85,2,61,10,90.425,0.0
16836,91.32000000000001,1,84,2,91.32000000000001,160.55
16837,1911.74,9,727,77,212.41555555555556,1259.24
16838,588.85,2,185,24,294.425,0.0
16839,12627.94,25,6616,110,505.11760000000004,3966.41
16841,1561.06,5,1878,89,312.212,308.76
16842,1264.19,3,693,45,421.3966666666667,0.0
16843,8809.24,13,9034,188,677.6338461538461,1387.33
16849,124.57,1,33,8,124.57,0.0
16850,332.41,1,249,19,332.41,0.0
16852,113.06,1,51,7,113.06,31.85
16858,375.69000000000005,1,91,9,375.69000000000005,0.0
16859,747.81,2,827,50,373.905,0.0
16861,70.80000000000001,1,24,2,70.80000000000001,102.96
16863,164.25,1,105,9,164.25,338.55
16866,207.73999999999998,3,60,10,69.24666666666666,0.0
16869,387.68,2,242,56,193.84,429.44
16871,2367.26,5,1061,118,473.45200000000006,445.08000000000004
16872,680.02,3,600,5,226.67333333333332,0.0
16873,3871.4700000000003,4,2055,97,967.8675000000001,3252.15
16875,1138.2,4,488,53,284.55,957.33
16877,188.98,2,104,46,94.49,657.64
16878,13.3,1,12,3,13.3,0.0
16880,1093.12,6,605,92,182.18666666666664,398.31
16882,215.70000000000002,2,102,15,107.85000000000001,489.41999999999996
16883,272.48,2,103,33,136.24,0.0
16885,177.95,1,35,27,177.95,272.46
16889,1578.67,3,925,112,526.2233333333334,0.0
16891,515.79,3,178,111,171.92999999999998,226.64000000000001
16892,102.97999999999999,1,77,20,102.97999999999999,415.21
16893,145.93,1,62,44,145.93,0.0
16897,289.78,2,73,37,144.89,0.0
16898,313.77,2,244,99,156.885,187.26
16899,587.73,4,254,62,146.9325,683.33
16902,1706.88,1,629,43,1706.88,0.0
16904,2929.75,13,1591,333,225.3653846153846,705.2
16905,822.18,3,260,44,274.06,2215.42
16906,559.59,4,263,74,139.8975,0.0
16907,658.99,4,217,74,164.7475,269.77
16909,379.14,1,436,18,379.14,0.0
16910,755.08,4,466,195,188.77,753.88
16912,1538.58,7,585,50,219.79714285714286,1017.0
16913,113.44,1,82,8,113.44,0.0
16915,382.39000000000004,4,59,29,95.59750000000001,239.29
16916,196.43,1,102,48,196.43,365.98
16917,391.52,1,232,9,391.52,0.0
16918,822.7,3,562,78,274.23333333333335,246.12
16919,2592.25,11,1403,141,235.6590909090909,0.0
16923,4763.9400000000005,14,2158,221,340.2814285714286,2305.14
16924,271.11,1,97,24,271.11,558.78
16926,230.25,1,35,14,230.25,0.0
16927,543.05,3,993,5,181.01666666666665,0.0
16928,2806.75,17,2091,68,165.10294117647058,0.0
16929,539.72,3,406,27,179.90666666666667,755.67
16931,3153.97,15,2128,361,210.26466666666664,1400.9
16933,224.73,1,127,19,224.73,338.5
16938,2386.05,3,2318,205,795.35,325.63
16940,1868.36,2,1236,162,934.18,1181.52
16942,1439.44,7,593,115,205.6342857142857,465.55
16943,816.73,3,145,23,272.24333333333334,0.0
16945,3292.54,14,2093,107,235.18142857142857,1052.96
16947,406.48,1,312,21,406.48,0.0
16948,435.02,3,1614,15,145.00666666666666,0.0
16949,893.75,4,386,32,223.4375,392.52
16950,778.41,2,337,26,389.205,400.15
16951,1277.75,3,1318,73,425.9166666666667,0.0
16952,167.61,2,92,16,83.805,0.0
16954,1245.3799999999999,4,744,34,311.34499999999997,839.7
16955,518.67,4,266,18,129.6675,0.0
16957,416.64,2,172,15,208.32,0.0
16959,117.35000000000001,1,49,7,117.35000000000001,0.0
16960,199.58,1,92,44,199.58,305.52
16961,234.17,1,125,14,234.17,0.0
16963,110.55000000000001,1,35,7,110.55000000000001,0.0
16965,192.07,1,243,25,192.07,0.0
16966,1486.56,4,1320,8,371.64,668.41
16967,319.02,1,333,21,319.02,0.0
16968,253.31,1,98,15,253.31,186.12
16969,478.96000000000004,2,740,32,239.48000000000002,171.45
16976,251.51999999999998,1,88,2,251.51999999999998,0.0
16978,344.33,1,166,39,344.33,0.0
16979,555.65,2,135,19,277.825,1296.35
16980,1028.46,2,739,71,514.23,0.0
16983,1185.35,5,731,87,237.07,720.52
16984,4459.52,2,2380,354,2229.76,0.0
16985,4080.44,8,1401,51,510.055,1383.68
16987,629.45,3,103,29,209.8166666666667,987.35
16989,928.6500000000001,3,1109,7,309.55,204.6
16990,179.0,1,100,1,179.0,0.0
16992,972.35,3,630,57,324.1166666666667,641.96
16996,1041.78,5,390,11,208.356,415.18
16997,702.0,3,360,7,234.0,0.0
16998,295.0,4,76,1,73.75,0.0
16999,245.83,1,141,17,245.83,238.99
17001,2793.49,8,1566,60,349.18625,1196.08
17002,1493.73,3,679,41,497.91,0.0
17004,905.6,1,554,25,905.6,406.54
17006,280.76,1,100,13,280.76,501.02
17007,575.44,5,346,33,115.08800000000001,314.49
17015,1566.03,2,1699,160,783.015,272.58
17017,6246.32,15,5011,84,416.42133333333334,2447.94
17018,405.0,1,60,6,405.0,515.1
17019,995.93,3,658,114,331.97666666666663,262.15
17024,56.25,2,45,1,28.125,39.599999999999994
17025,160.97,2,139,5,80.485,196.8
17026,154.82999999999998,2,97,4,77.41499999999999,0.0
17027,877.5600000000001,6,416,110,146.26000000000002,0.0
17029,716.0,2,400,1,358.0,0.0
17031,225.95,1,125,13,225.95,154.4
17033,1030.14,3,750,24,343.38000000000005,0.0
17034,364.88,2,222,15,182.44,380.64
17035,433.53000000000003,2,229,27,216.76500000000001,0.0
17037,1267.32,1,656,75,1267.32,0.0
17040,449.73,1,181,15,449.73,0.0
17041,750.89,2,539,45,375.445,320.6
17042,915.02,4,888,69,228.755,121.56
17043,324.96999999999997,2,357,27,162.48499999999999,1410.21
17045,339.44,3,106,20,113.14666666666666,0.0
17046,642.02,1,510,22,642.02,0.0
17047,1100.9,3,533,59,366.9666666666667,0.0
17048,925.35,3,485,41,308.45,0.0
17049,3241.84,6,1366,127,540.3066666666667,2413.19
17050,3185.64,6,1595,169,530.9399999999999,0.0
17051,240.89000000000001,1,179,40,240.89000000000001,0.0
17053,498.48,1,122,13,498.48,0.0
17054,1207.32,4,739,58,301.83,149.01
17058,1179.89,3,592,51,393.2966666666667,0.0
17059,2237.1,4,1279,232,559.275,843.29
17060,234.24,1,216,5,234.24,0.0
17061,5232.2300000000005,11,1526,57,475.65727272727275,0.0
17062,528.29,4,406,51,132.0725,0.0
17063,671.87,4,309,35,167.9675,789.27
17064,457.40000000000003,2,187,36,228.70000000000002,398.05
17068,3820.44,17,1788,99,224.73176470588237,725.45
17069,2058.91,7,1056,88,294.13,650.79
17070,304.24,1,131,62,304.24,0.0
17071,1694.22,7,766,77,242.03142857142856,734.8100000000001
17073,841.1899999999999,2,504,98,420.59499999999997,603.65
17075,696.07,3,241,49,232.02333333333334,138.05
17076,334.2,2,112,11,167.1,506.88
17079,118.80000000000001,1,24,2,118.80000000000001,0.0
17080,76.32000000000001,1,72,1,76.32000000000001,211.29999999999998
17082,636.94,1,316,24,636.94,1366.91
17083,1405.78,3,772,24,468.5933333333333,0.0
17085,1562.4,5,785,115,312.48,0.0
17088,1751.73,3,747,88,583.91,239.28
17090,1448.21,5,637,45,289.642,526.44
17091,2692.0,7,1290,108,384.57142857142856,1135.76
17092,985.9200000000001,3,606,61,328.64000000000004,788.11
17094,302.0,1,152,14,302.0,0.0
17095,543.96,2,234,33,271.98,780.1999999999999
17096,443.94,2,178,22,221.97,578.19
17097,639.53,6,250,103,106.58833333333332,314.89
17101,230.57999999999998,1,158,17,230.57999999999998,1391.15
17102,25.5,1,2,1,25.5,0.0
17105,665.78,2,693,80,332.89,0.0
17107,8498.82,4,3520,237,2124.705,2298.66
17109,464.59000000000003,2,248,52,232.29500000000002,416.7
17110,163.29999999999998,1,50,12,163.29999999999998,0.0
17114,601.9399999999999,6,156,66,100.32333333333332,199.18
17115,612.82,2,260,28,306.41,224.68
17117,116.19999999999999,1,68,9,116.19999999999999,0.0
17118,157.02,1,154,10,157.02,0.0
17120,307.46,1,120,18,307.46,0.0
17122,138.32,1,80,7,138.32,0.0
17123,345.29999999999995,1,246,9,345.29999999999995,0.0
17124,294.24,1,129,31,294.24,0.0
17126,989.45,5,780,187,197.89000000000001,0.0
17128,157.09,1,76,14,157.09,0.0
17131,789.77,1,264,37,789.77,1673.4
17133,4137.6900000000005,4,2363,13,1034.4225000000001,754.5500000000001
17134,413.2,2,98,21,206.6,0.0
17135,500.55,2,420,19,250.275,639.18
17138,380.5,1,126,24,380.5,0.0
17139,8369.36,8,4048,273,1046.17,2281.41
17140,454.12,1,296,16,454.12,0.0
17142,579.0,1,81,15,579.0,0.0
17144,595.89,1,351,23,595.89,388.68
17146,749.78,3,212,33,249.92666666666665,0.0
