CustomerID,Total_Spend,Frequency,Total_Items,Unique_Products,Avg_Basket_Value,Churn
16616,210.10000000000002,1,110,11,210.10000000000002,0
16617,151.85,1,91,5,151.85,1
16618,1441.29,4,771,44,360.3225,0
16619,226.21,1,133,14,226.21,1
16620,95.75999999999999,1,48,5,95.75999999999999,0
16621,609.41,3,187,17,203.13666666666666,0
16623,129.45,1,39,5,129.45,1
16624,810.5699999999999,2,488,44,405.28499999999997,1
16625,333.08,1,164,23,333.08,1
16626,2662.74,9,1540,79,295.85999999999996,0
16627,322.8,1,162,20,322.8,1
16628,1619.8400000000001,4,844,64,404.96000000000004,0
16629,408.63,2,489,58,204.315,1
16633,1509.0,4,597,64,377.25,0
16634,217.9,2,82,9,108.95,1
16637,530.55,2,351,29,265.275,0
16638,1550.94,9,1199,85,172.32666666666668,0
16639,471.15000000000003,2,159,19,235.57500000000002,0
16641,231.10000000000002,1,256,12,231.10000000000002,1
16642,307.73,1,131,15,307.73,0
16643,487.51,1,269,27,487.51,1
16644,833.78,2,826,62,416.89,1
16647,214.06,2,146,12,107.03,1
16650,518.42,1,372,24,518.42,1
16652,4525.87,5,2077,53,905.174,0
16653,1117.86,1,709,67,1117.86,0
16654,601.27,4,282,29,150.3175,1
16655,2906.2,4,1799,194,726.55,0
16656,7470.26,12,7372,13,622.5216666666666,0
16657,414.79,2,597,111,207.395,0
16658,123.24,1,40,8,123.24,1
16659,39.12,1,72,2,39.12,1
16660,384.36,2,228,5,192.18,0
16665,135.39999999999998,1,59,9,135.39999999999998,1
16667,200.4,1,77,20,200.4,0
16668,266.52,5,258,9,53.303999999999995,0
16669,720.94,1,475,74,720.94,0
16670,3239.9700000000003,8,2152,150,404.99625000000003,0
16671,1382.88,1,656,3,1382.88,0
16672,7327.34,18,2604,22,407.07444444444445,0
16674,115.1,1,61,33,115.1,0
16676,1098.5,3,412,58,366.1666666666667,0
16678,2137.3,8,1638,76,267.1625,0
16679,129.75,1,29,3,129.75,1
16681,1770.34,6,1407,18,295.0566666666667,1
16682,810.22,3,762,15,270.0733333333333,0
16684,33883.5,18,24485,88,1882.4166666666667,0
16686,2399.94,6,1644,327,399.99,0
16689,422.59999999999997,2,330,12,211.29999999999998,1
16690,225.57999999999998,2,138,10,112.78999999999999,1
16692,1126.0,2,151,1,563.0,1
16693,153.41,1,50,21,153.41,0
16696,657.9000000000001,4,146,7,164.47500000000002,1
16697,112.75,1,27,20,112.75,1
16698,1998.0,2,840,4,999.0,1
16700,4423.62,11,3553,144,402.1472727272727,0
16701,4050.42,10,4958,80,405.04200000000003,0
16705,10160.77,12,4192,105,846.7308333333334,0
16706,411.55,2,220,98,205.775,0
16709,3029.87,5,851,64,605.9739999999999,1
16710,2084.78,8,1598,235,260.5975,0
16711,909.87,3,253,9,303.29,0
16712,2489.81,8,1157,170,311.22625,0
16713,4588.72,12,2806,293,382.3933333333334,0
16714,1114.06,2,588,76,557.03,1
16715,301.71999999999997,1,642,19,301.71999999999997,1
16716,901.2,2,120,1,450.6,1
16717,1559.66,4,756,78,389.915,0
16718,606.0500000000001,1,407,41,606.0500000000001,1
16719,1483.75,6,942,91,247.29166666666666,0
16721,292.47,1,172,37,292.47,1
16722,3656.58,10,3724,89,365.658,0
16723,576.4,2,398,37,288.2,1
16725,756.82,6,287,109,126.13666666666667,1
16726,777.16,4,512,71,194.29,0
16727,256.32,1,167,41,256.32,1
16728,548.31,3,320,113,182.76999999999998,0
16729,5694.4,18,4231,150,316.35555555555555,0
16730,480.94,2,750,35,240.47,0
16734,302.40999999999997,2,108,27,151.20499999999998,0
16735,2247.41,5,1532,88,449.48199999999997,1
16738,3.75,1,3,1,3.75,1
16739,323.0,1,172,13,323.0,1
16743,1860.9,6,1666,82,310.15000000000003,0
16744,620.18,4,331,102,155.045,0
16745,7180.7,17,6719,148,422.3941176470588,1
16746,5304.3,14,3552,202,378.87857142857143,0
16748,910.2,3,492,27,303.40000000000003,0
16750,509.19,4,168,53,127.2975,0
16752,207.5,1,54,9,207.5,1
16754,2002.4,1,4280,2,2002.4,1
16755,1475.43,3,1058,133,491.81,1
16756,239.4,1,106,13,239.4,1
16757,106.83000000000001,1,81,7,106.83000000000001,1
16761,316.62,1,341,13,316.62,1
16762,314.15000000000003,1,143,13,314.15000000000003,0
16763,611.85,1,319,23,611.85,1
16764,1084.07,6,481,128,180.6783333333333,0
16765,34.0,1,4,1,34.0,1
16766,1145.6,2,536,17,572.8,1
16767,4820.46,7,3913,137,688.6371428571429,0
16768,286.49,2,88,40,143.245,0
16769,361.54,1,80,33,361.54,1
16770,649.38,4,365,82,162.345,0
16771,2086.31,4,1394,194,521.5775,0
16774,542.2,3,226,20,180.73333333333335,0
16775,1358.08,9,351,72,150.89777777777778,0
16777,222.62,2,62,45,111.31,1
16778,245.94,2,194,16,122.97,1
16779,7268.280000000001,16,4001,135,454.26750000000004,0
16780,422.24,2,270,51,211.12,1
16781,311.25,1,113,17,311.25,1
16782,1792.3500000000001,10,554,95,179.235,0
16788,592.74,2,303,137,296.37,1
16791,779.12,5,334,110,155.824,0
16792,110.38000000000001,2,44,11,55.190000000000005,1
16794,694.55,5,671,109,138.91,0
16795,414.88,1,239,64,414.88,1
16796,305.62,1,186,18,305.62,1
16801,1594.23,4,493,72,398.5575,1
16804,118.05,1,34,19,118.05,0
16805,460.59,2,539,94,230.295,1
16806,736.21,4,355,67,184.0525,1
16807,1121.59,3,778,57,373.8633333333333,1
16808,288.42,2,196,21,144.21,1
16809,470.69,3,371,61,156.89666666666668,0
16810,309.54,1,114,15,309.54,1
16812,479.35,1,81,15,479.35,1
16813,1259.09,8,1233,206,157.38625,0
16814,5678.09,17,2366,113,334.00529411764705,0
16816,417.06,4,274,28,104.265,1
16817,1179.43,7,574,52,168.49,0
16818,3221.81,10,2106,167,322.181,0
16820,497.61,1,307,26,497.61,1
16823,358.38,1,136,34,358.38,1
16824,222.9,1,134,13,222.9,0
16825,318.7,1,358,11,318.7,0
16828,113.5,1,58,7,113.5,1
16829,197.22,1,99,11,197.22,1
16832,199.15,3,33,11,66.38333333333334,1
16833,671.29,3,306,32,223.76333333333332,0
16834,413.46,1,358,24,413.46,1
16835,180.85,2,61,10,90.425,1
16836,91.32000000000001,1,84,2,91.32000000000001,0
16837,1911.74,9,727,77,212.41555555555556,0
16838,588.85,2,185,24,294.425,1
16839,12627.94,25,6616,110,505.11760000000004,0
16841,1561.06,5,1878,89,312.212,0
16842,1264.19,3,693,45,421.3966666666667,1
16843,8809.24,13,9034,188,677.6338461538461,0
16849,124.57,1,33,8,124.57,1
16850,332.41,1,249,19,332.41,1
16852,113.06,1,51,7,113.06,0
16858,375.69000000000005,1,91,9,375.69000000000005,1
16859,747.81,2,827,50,373.905,1
16861,70.80000000000001,1,24,2,70.80000000000001,0
16863,164.25,1,105,9,164.25,0
16866,207.73999999999998,3,60,10,69.24666666666666,1
16869,387.68,2,242,56,193.84,0
16871,2367.26,5,1061,118,473.45200000000006,0
16872,680.02,3,600,5,226.67333333333332,1
16873,3871.4700000000003,4,2055,97,967.8675000000001,0
16875,1138.2,4,488,53,284.55,0
16877,188.98,2,104,46,94.49,0
16878,13.3,1,12,3,13.3,1
16880,1093.12,6,605,92,182.18666666666664,0
16882,215.70000000000002,2,102,15,107.85000000000001,0
16883,272.48,2,103,33,136.24,1
16885,177.95,1,35,27,177.95,0
16889,1578.67,3,925,112,526.2233333333334,1
16891,515.79,3,178,111,171.92999999999998,0
16892,102.97999999999999,1,77,20,102.97999999999999,0
16893,145.93,1,62,44,145.93,1
16897,289.78,2,73,37,144.89,1
16898,313.77,2,244,99,156.885,0
16899,587.73,4,254,62,146.9325,0
16902,1706.88,1,629,43,1706.88,1
16904,2929.75,13,1591,333,225.3653846153846,0
16905,822.18,3,260,44,274.06,0
16906,559.59,4,263,74,139.8975,1
16907,658.99,4,217,74,164.7475,0
16909,379.14,1,436,18,379.14,1
16910,755.08,4,466,195,188.77,0
16912,1538.58,7,585,50,219.79714285714286,0
16913,113.44,1,82,8,113.44,1
16915,382.39000000000004,4,59,29,95.59750000000001,0
16916,196.43,1,102,48,196.43,0
16917,391.52,1,232,9,391.52,1
16918,822.7,3,562,78,274.23333333333335,0
16919,2592.25,11,1403,141,235.6590909090909,1
16923,4763.9400000000005,14,2158,221,340.2814285714286,0
16924,271.11,1,97,24,271.11,0
16926,230.25,1,35,14,230.25,1
16927,543.05,3,993,5,181.01666666666665,1
16928,2806.75,17,2091,68,165.10294117647058,1
16929,539.72,3,406,27,179.90666666666667,0
16931,3153.97,15,2128,361,210.26466666666664,0
16933,224.73,1,127,19,224.73,0
16938,2386.05,3,2318,205,795.35,0
16940,1868.36,2,1236,162,934.18,0
16942,1439.44,7,593,115,205.6342857142857,0
16943,816.73,3,145,23,272.24333333333334,1
16945,3292.54,14,2093,107,235.18142857142857,0
16947,406.48,1,312,21,406.48,1
16948,435.02,3,1614,15,145.00666666666666,1
16949,893.75,4,386,32,223.4375,0
16950,778.41,2,337,26,389.205,0
16951,1277.75,3,1318,73,425.9166666666667,1
16952,167.61,2,92,16,83.805,1
16954,1245.3799999999999,4,744,34,311.34499999999997,0
16955,518.67,4,266,18,129.6675,1
16957,416.64,2,172,15,208.32,1
16959,117.35000000000001,1,49,7,117.35000000000001,1
16960,199.58,1,92,44,199.58,0
16961,234.17,1,125,14,234.17,1
16963,110.55000000000001,1,35,7,110.55000000000001,1
16965,192.07,1,243,25,192.07,1
16966,1486.56,4,1320,8,371.64,0
16967,319.02,1,333,21,319.02,1
16968,253.31,1,98,15,253.31,0
16969,478.96000000000004,2,740,32,239.48000000000002,0
16976,251.51999999999998,1,88,2,251.51999999999998,1
16978,344.33,1,166,39,344.33,1
16979,555.65,2,135,19,277.825,0
16980,1028.46,2,739,71,514.23,1
16983,1185.35,5,731,87,237.07,0
16984,4459.52,2,2380,354,2229.76,1
16985,4080.44,8,1401,51,510.055,0
16987,629.45,3,103,29,209.8166666666667,0
16989,928.6500000000001,3,1109,7,309.55,0
16990,179.0,1,100,1,179.0,1
16992,972.35,3,630,57,324.1166666666667,0
16996,1041.78,5,390,11,208.356,0
16997,702.0,3,360,7,234.0,1
16998,295.0,4,76,1,73.75,1
16999,245.83,1,141,17,245.83,0
17001,2793.49,8,1566,60,349.18625,0
17002,1493.73,3,679,41,497.91,1
17004,905.6,1,554,25,905.6,0
17006,280.76,1,100,13,280.76,0
17007,575.44,5,346,33,115.08800000000001,0
17015,1566.03,2,1699,160,783.015,0
17017,6246.32,15,5011,84,416.42133333333334,0
17018,405.0,1,60,6,405.0,0
17019,995.93,3,658,114,331.97666666666663,0
17024,56.25,2,45,1,28.125,0
17025,160.97,2,139,5,80.485,0
17026,154.82999999999998,2,97,4,77.41499999999999,1
17027,877.5600000000001,6,416,110,146.26000000000002,1
17029,716.0,2,400,1,358.0,1
17031,225.95,1,125,13,225.95,0
17033,1030.14,3,750,24,343.38000000000005,1
17034,364.88,2,222,15,182.44,0
17035,433.53000000000003,2,229,27,216.76500000000001,1
17037,1267.32,1,656,75,1267.32,1
17040,449.73,1,181,15,449.73,1
17041,750.89,2,539,45,375.445,0
17042,915.02,4,888,69,228.755,0
17043,324.96999999999997,2,357,27,162.48499999999999,0
17045,339.44,3,106,20,113.14666666666666,1
17046,642.02,1,510,22,642.02,1
17047,1100.9,3,533,59,366.9666666666667,1
17048,925.35,3,485,41,308.45,1
17049,3241.84,6,1366,127,540.3066666666667,0
17050,3185.64,6,1595,169,530.9399999999999,1
17051,240.89000000000001,1,179,40,240.89000000000001,1
17053,498.48,1,122,13,498.48,1
17054,1207.32,4,739,58,301.83,0
17058,1179.89,3,592,51,393.2966666666667,1
17059,2237.1,4,1279,232,559.275,0
17060,234.24,1,216,5,234.24,1
17061,5232.2300000000005,11,1526,57,475.65727272727275,1
17062,528.29,4,406,51,132.0725,1
17063,671.87,4,309,35,167.9675,0
17064,457.40000000000003,2,187,36,228.70000000000002,0
17068,3820.44,17,1788,99,224.73176470588237,0
17069,2058.91,7,1056,88,294.13,0
17070,304.24,1,131,62,304.24,1
17071,1694.22,7,766,77,242.03142857142856,0
17073,841.1899999999999,2,504,98,420.59499999999997,0
17075,696.07,3,241,49,232.02333333333334,0
17076,334.2,2,112,11,167.1,0
17079,118.80000000000001,1,24,2,118.80000000000001,1
17080,76.32000000000001,1,72,1,76.32000000000001,0
17082,636.94,1,316,24,636.94,0
17083,1405.78,3,772,24,468.5933333333333,1
17085,1562.4,5,785,115,312.48,1
17088,1751.73,3,747,88,583.91,0
17090,1448.21,5,637,45,289.642,0
17091,2692.0,7,1290,108,384.57142857142856,0
17092,985.9200000000001,3,606,61,328.64000000000004,0
17094,302.0,1,152,14,302.0,1
17095,543.96,2,234,33,271.98,0
17096,443.94,2,178,22,221.97,0
17097,639.53,6,250,103,106.58833333333332,0
17101,230.57999999999998,1,158,17,230.57999999999998,0
17102,25.5,1,2,1,25.5,1
17105,665.78,2,693,80,332.89,1
17107,8498.82,4,3520,237,2124.705,0
17109,464.59000000000003,2,248,52,232.29500000000002,0
17110,163.29999999999998,1,50,12,163.29999999999998,1
17114,601.9399999999999,6,156,66,100.32333333333332,0
17115,612.82,2,260,28,306.41,0
17117,116.19999999999999,1,68,9,116.19999999999999,1
17118,157.02,1,154,10,157.02,1
17120,307.46,1,120,18,307.46,1
17122,138.32,1,80,7,138.32,1
17123,345.29999999999995,1,246,9,345.29999999999995,1
17124,294.24,1,129,31,294.24,1
17126,989.45,5,780,187,197.89000000000001,1
17128,157.09,1,76,14,157.09,1
17131,789.77,1,264,37,789.77,0
17133,4137.6900000000005,4,2363,13,1034.4225000000001,0
17134,413.2,2,98,21,206.6,1
17135,500.55,2,420,19,250.275,0
17138,380.5,1,126,24,380.5,1
17139,8369.36,8,4048,273,1046.17,0
17140,454.12,1,296,16,454.12,1
17142,579.0,1,81,15,579.0,1
17144,595.89,1,351,23,595.89,0
17146,749.78,3,212,33,249.92666666666665,1
17147,1349.3,3,689,57,449.76666666666665,0
17152,1689.5,3,517,9,563.1666666666666,1
17154,329.34,1,490,23,329.34,1
17155,143.3,1,154,9,143.3,0
17157,161.46,1,102,8,161.46,0
17158,698.55,2,461,36,349.275,0
17159,926.67,2,546,51,463.335,0
17160,3001.18,5,2417,85,600.236,0
17162,1463.66,9,865,75,162.6288888888889,0
17163,123.10000000000001,1,26,3,123.10000000000001,0
17164,2016.26,4,1244,82,504.065,0
17165,158.68,1,100,10,158.68,1
17166,127.59,1,57,10,127.59,0
17169,308.68,1,102,18,308.68,0
17171,224.91,1,185,16,224.91,1
17172,317.76,1,480,15,317.76,1
17173,961.26,2,238,13,480.63,0
17174,59.9,1,41,4,59.9,1
17175,1132.6299999999999,3,644,42,377.5433333333333,0
17176,306.13,1,170,15,306.13,1
17179,711.79,3,290,56,237.26333333333332,1
17180,552.8,3,516,77,184.26666666666665,0
17181,155.52,1,216,2,155.52,0
17183,329.67,1,141,9,329.67,0
17187,203.95,1,144,10,203.95,1
17188,1815.09,5,971,51,363.018,0
17189,383.75,2,226,52,191.875,1
17190,195.0,1,1,1,195.0,0
17191,1561.51,6,859,130,260.25166666666667,0
17193,747.6,3,240,4,249.20000000000002,0
17194,226.78,1,112,25,226.78,1
17198,521.66,2,242,73,260.83,0
17204,1564.56,4,646,44,391.14,1
17211,1464.89,6,793,106,244.14833333333334,0
17212,226.85,1,147,4,226.85,1
17213,1780.01,5,758,67,356.002,0
17214,862.42,5,220,67,172.48399999999998,0
17217,113.5,1,24,9,113.5,1
17218,1355.6,7,638,108,193.65714285714284,0
17220,2610.01,11,1590,272,237.27363636363637,0
17223,381.89,2,109,42,190.945,1
17226,393.49,1,406,21,393.49,1
17227,473.75,3,296,17,157.91666666666666,0
17228,1056.3,5,872,95,211.26,0
17229,318.76,2,185,39,159.38,1
17230,3638.41,8,1651,51,454.80125,1
17231,1905.82,7,1033,209,272.26,0
17234,149.89000000000001,1,55,14,149.89000000000001,1
17235,341.9,1,126,10,341.9,0
17236,697.73,5,400,62,139.546,0
17238,2207.88,12,1040,222,183.99,0
17239,382.5,1,150,15,382.5,1
17242,1135.04,2,611,30,567.52,1
17243,4572.66,17,1575,132,268.98,0
17245,171.45,1,75,9,171.45,1
17248,318.65,1,213,68,318.65,1
17250,162.65,1,70,23,162.65,0
17251,269.83,1,108,37,269.83,1
17252,348.91,2,192,86,174.455,1
17255,108.26,1,73,36,108.26,0
17256,240.0,2,141,12,120.0,1
17259,581.23,2,388,104,290.615,1
17262,955.3600000000001,4,327,7,238.84000000000003,0
17263,63.440000000000005,1,36,23,63.440000000000005,1
17265,550.01,2,389,106,275.005,1
17266,113.06,1,27,17,113.06,0
17267,317.2,2,158,37,158.6,1
17268,763.64,4,844,3,190.91,1
17272,1409.44,2,1161,59,704.72,0
17277,1065.3500000000001,2,430,67,532.6750000000001,1
17278,246.04,1,179,15,246.04,1
17282,1685.46,3,1866,79,561.82,1
17284,1489.04,5,1238,219,297.808,0
17287,880.3,6,471,79,146.71666666666667,0
17288,663.7,5,662,13,132.74,0
17289,164.45,1,132,30,164.45,0
17291,550.8000000000001,1,72,1,550.8000000000001,1
17293,1117.37,6,700,53,186.22833333333332,0
17298,498.42,2,387,30,249.21,1
17299,565.55,3,599,49,188.51666666666665,0
17302,661.61,3,345,48,220.53666666666666,0
17303,250.04,1,144,53,250.04,1
17306,7206.24,16,10132,9,450.39,0
17309,82.75,1,41,11,82.75,1
17311,1384.85,2,1005,55,692.425,1
17312,644.3,3,372,11,214.76666666666665,1
17314,1506.92,5,1018,57,301.384,0
17315,4896.81,30,3236,233,163.227,0
17317,2027.94,1,606,7,2027.94,0
17320,1200.6200000000001,3,634,57,400.2066666666667,1
17323,527.55,4,491,97,131.8875,0
17324,702.23,2,606,17,351.115,0
17325,96.8,1,60,6,96.8,1
17329,243.36,1,67,16,243.36,0
17331,175.2,1,16,1,175.2,1
17333,494.25,1,375,28,494.25,1
17334,307.02,2,315,11,153.51,1
17337,1979.61,4,1246,420,494.9025,1
17338,5158.88,7,2327,319,736.9828571428571,0
17339,243.36,2,152,9,121.68,1
17340,8459.5,10,4277,165,845.95,0
17341,682.29,3,443,147,227.42999999999998,1
17343,193.64,1,56,17,193.64,1
17345,281.18,3,177,32,93.72666666666667,0
17346,1228.78,8,923,170,153.5975,0
17347,228.96,1,216,1,228.96,1
17348,660.61,2,903,84,330.305,0
17349,98.25,1,102,8,98.25,1
17351,427.3,2,92,17,213.65,0
17353,1740.0,2,1200,5,870.0,1
17356,178.22,1,166,19,178.22,1
17358,360.81,2,190,55,180.405,1
17360,320.9,1,164,53,320.9,0
17361,263.92,2,63,16,131.96,0
17362,312.23,2,191,30,156.115,1
17364,2617.41,6,1494,153,436.23499999999996,0
17365,3458.24,6,3669,232,576.3733333333333,0
17367,167.55,1,149,33,167.55,1
17368,1605.07,6,1280,56,267.51166666666666,0
17370,446.18,4,540,31,111.545,1
17371,92.14,1,39,7,92.14,0
17372,1055.63,6,592,177,175.93833333333336,0
17373,433.52,3,290,35,144.50666666666666,0
17374,495.77,2,85,24,247.885,1
17375,400.1,3,367,63,133.36666666666667,1
17376,105.85,1,35,13,105.85,0
17377,2312.58,11,1190,112,210.23454545454544,0
17381,18261.65,24,22851,40,760.9020833333334,0
17384,227.65,1,43,3,227.65,0
17386,1697.3400000000001,5,1022,8,339.468,0
17388,1259.56,4,1068,13,314.89,1
17389,13595.539999999999,26,2980,44,522.9053846153846,0
17391,508.8,2,480,2,254.4,1
17392,411.27,2,275,52,205.635,1
17394,203.86999999999998,1,241,4,203.86999999999998,1
17396,4783.8,5,1104,17,956.76,0
17398,653.38,3,310,30,217.79333333333332,1
17400,2097.84,5,1088,175,419.56800000000004,1
17402,1847.6499999999999,9,468,29,205.29444444444442,0
17404,25008.38,10,25692,93,2500.838,0
17405,883.01,2,562,65,441.505,0
17406,2184.42,3,780,99,728.14,1
17408,32.65,1,3,2,32.65,1
17409,771.85,2,105,13,385.925,1
17410,419.55,2,149,22,209.775,0
17411,569.44,2,240,31,284.72,0
17412,709.82,4,358,30,177.455,0
17414,598.0,1,1380,5,598.0,0
17415,507.84,1,114,14,507.84,1
17416,5878.81,6,3603,162,979.8016666666667,0
17418,167.39000000000001,1,139,12,167.39000000000001,0
17419,2660.0,8,1213,107,332.5,0
17420,391.51,2,169,19,195.755,0
17422,1698.97,5,1749,80,339.794,0
17423,449.42,1,314,11,449.42,0
17426,4280.59,4,2541,153,1070.1475,0
17427,100.8,1,34,2,100.8,1
17428,14751.37,21,8587,239,702.4461904761905,0
17429,524.9200000000001,3,624,36,174.97333333333336,1
17430,112.6,1,60,5,112.6,0
17431,403.3,1,292,41,403.3,1
17433,303.15999999999997,1,185,53,303.15999999999997,1
17434,499.56,1,192,22,499.56,0
17436,122.39999999999999,1,48,4,122.39999999999999,0
17438,388.45000000000005,1,103,17,388.45000000000005,1
17440,186.42000000000002,3,246,3,62.14000000000001,1
17442,1921.69,5,1260,86,384.338,0
17443,534.24,1,504,1,534.24,1
17444,2389.1,2,2118,131,1194.55,1
17446,120.9,2,198,6,60.45,1
17447,372.48,1,350,28,372.48,0
17449,1494.55,4,707,118,373.6375,0
17450,157902.98,31,58090,120,5093.644516129033,0
17451,560.98,2,374,33,280.49,0
17454,517.53,4,243,57,129.3825,1
17455,131.7,1,66,8,131.7,1
17456,249.86,1,222,17,249.86,1
17457,1737.7,5,826,14,347.54,1
17460,622.4300000000001,6,236,18,103.73833333333334,1
17462,463.40999999999997,1,155,14,463.40999999999997,0
17463,1227.59,3,718,103,409.19666666666666,0
17464,289.96000000000004,1,220,9,289.96000000000004,1
17466,460.41,1,133,23,460.41,0
17469,1492.07,4,615,49,373.0175,0
17470,816.47,4,1275,54,204.1175,0
17472,697.54,3,455,142,232.51333333333332,1
17475,194.37,1,178,14,194.37,1
17480,511.82,1,338,29,511.82,1
17481,260.63,1,149,19,260.63,0
17483,274.74,2,98,13,137.37,0
17486,396.87,1,191,24,396.87,1
17489,208.56,1,232,16,208.56,0
17490,1014.5,3,436,43,338.1666666666667,0
17491,2423.62,7,1336,64,346.2314285714286,0
17492,374.57,1,155,12,374.57,1
17496,271.05,1,79,10,271.05,1
17498,272.22,1,394,17,272.22,1
17499,622.88,1,711,40,622.88,1
17501,288.6,2,160,18,144.3,1
17504,2997.0299999999997,9,1664,112,333.00333333333333,1
17505,1145.84,2,556,48,572.92,1
17506,302.2,1,139,14,302.2,1
17507,605.58,2,359,79,302.79,1
17508,387.31,1,289,22,387.31,1
17511,64405.39,23,44153,379,2800.234347826087,0
17512,1891.9,8,1834,40,236.4875,0
17513,513.2,1,254,6,513.2,1
17514,208.65,1,135,40,208.65,1
17515,571.37,3,220,47,190.45666666666668,0
17516,605.65,4,373,95,151.4125,0
17517,153.94,1,102,11,153.94,1
17519,1488.0,5,1042,50,297.6,0
17521,159.56,1,116,8,159.56,0
17522,907.6899999999999,4,920,53,226.92249999999999,0
17524,145.0,1,90,6,145.0,1
17525,422.70000000000005,1,82,9,422.70000000000005,1
17526,872.8,3,140,9,290.93333333333334,0
17527,788.22,3,439,39,262.74,0
17528,1107.08,2,768,118,553.54,0
17530,1756.22,7,1130,253,250.88857142857142,0
17531,296.7,1,136,14,296.7,1
17535,164.4,1,136,13,164.4,1
17536,76.5,1,6,3,76.5,1
17537,620.75,1,369,60,620.75,0
17540,268.8,1,64,8,268.8,0
17542,170.75,1,134,24,170.75,1
17548,103.3,1,58,5,103.3,1
17550,267.16,3,86,42,89.05333333333334,1
17551,290.34,1,142,39,290.34,1
17552,913.91,3,709,43,304.63666666666666,0
17553,1487.6,1,1048,2,1487.6,1
17554,1249.89,2,1409,51,624.945,0
17555,195.45,1,156,48,195.45,0
17556,157.9,1,101,6,157.9,1
17557,288.36,1,147,20,288.36,0
17560,854.95,4,635,22,213.7375,1
17562,852.88,5,675,42,170.576,0
17564,119.12,1,30,16,119.12,0
17567,2925.45,6,1761,83,487.575,0
17569,344.14,1,159,29,344.14,1
17571,559.55,3,485,72,186.51666666666665,0
17572,226.75000000000003,4,95,7,56.68750000000001,1
17573,182.21,2,183,12,91.105,0
17574,185.65,1,77,8,185.65,1
17576,2729.55,16,1602,203,170.596875,0
17578,143.45999999999998,1,138,5,143.45999999999998,1
17579,270.86,2,130,15,135.43,0
17580,212.77,3,87,42,70.92333333333333,1
17581,8358.27,19,4401,203,439.9089473684211,0
17582,175.27,1,123,28,175.27,1
17584,749.45,1,245,16,749.45,0
17585,1116.68,4,1650,176,279.17,1
17588,1240.2,3,676,19,413.40000000000003,1
17589,1843.07,3,1307,124,614.3566666666667,0
17591,2203.67,7,1000,81,314.81,1
17593,3245.66,4,2249,149,811.415,0
17594,993.18,2,550,42,496.59,1
17596,1737.08,4,2846,112,434.27,0
17597,2044.3700000000001,1,1176,55,2044.3700000000001,1
17601,116.00999999999999,1,103,9,116.00999999999999,1
17602,2134.19,3,1790,181,711.3966666666666,0
17603,394.72,1,74,11,394.72,1
17604,309.36,2,169,57,154.68,1
17609,742.1,3,351,131,247.36666666666667,0
17611,2993.62,10,2028,400,299.36199999999997,0
17612,1682.94,5,1341,95,336.588,0
17613,3766.53,10,2043,201,376.653,0
17615,329.6,3,140,13,109.86666666666667,1
17616,571.1999999999999,3,224,1,190.39999999999998,1
17618,625.48,2,235,48,312.74,0
17619,214.37,1,124,71,214.37,1
17621,901.78,2,310,15,450.89,0
17624,400.3,1,312,25,400.3,0
17625,1227.13,2,838,161,613.565,0
17628,75.75,1,79,5,75.75,1
17629,798.38,5,665,66,159.676,0
17630,503.59999999999997,2,158,24,251.79999999999998,1
17631,416.5,2,185,29,208.25,0
17633,1004.5,3,498,47,334.8333333333333,0
17634,2077.07,7,650,177,296.7242857142857,0
17637,338.95,1,215,24,338.95,0
17639,108.5,1,49,7,108.5,1
17640,621.66,1,250,5,621.66,1
17642,712.29,2,474,34,356.145,1
17643,101.55,1,71,8,101.55,1
17644,2132.67,8,1352,83,266.58375,0
17646,1008.39,3,323,46,336.13,1
17648,1107.39,3,289,62,369.13000000000005,0
17649,868.49,1,399,52,868.49,1
17651,1800.86,5,1090,80,360.17199999999997,0
17652,3202.02,7,1658,105,457.43142857142857,0
17653,343.34,2,687,9,171.67,0
17654,117.55,1,41,22,117.55,1
17655,1903.3300000000002,5,833,54,380.66600000000005,0
17656,1674.69,5,1399,67,334.938,1
17658,317.59999999999997,1,216,9,317.59999999999997,0
17659,1653.03,9,821,68,183.67,0
17660,178.75,1,121,37,178.75,1
17663,1287.81,5,595,46,257.562,0
17664,326.19,1,409,23,326.19,0
17667,1751.01,4,903,81,437.7525,0
17669,3194.72,6,1796,43,532.4533333333333,0
17670,205.7,1,110,11,205.7,1
17671,1098.55,3,524,38,366.18333333333334,0
17672,1177.8400000000001,1,643,41,1177.8400000000001,0
17673,1175.62,4,1062,110,293.905,0
17674,551.04,2,672,19,275.52,1
17675,14074.19,23,5555,179,611.9213043478261,0
17676,730.84,4,468,31,182.71,0
17677,12703.18,22,7626,138,577.4172727272727,0
17678,298.11,1,207,16,298.11,1
17679,1643.2,1,678,26,1643.2,0
17682,1899.3500000000001,5,989,39,379.87,0
17685,2763.4300000000003,6,1700,80,460.5716666666667,0
17686,5110.09,6,2183,190,851.6816666666667,0
17690,3495.53,11,1250,144,317.7754545454546,0
17691,290.40000000000003,2,134,18,145.20000000000002,1
17692,725.5799999999999,4,624,33,181.39499999999998,1
17693,200.47,1,231,16,200.47,1
17694,283.12,1,184,15,283.12,1
17695,765.34,2,779,30,382.67,1
17696,1915.5900000000001,7,1323,71,273.6557142857143,0
17697,338.95,1,93,19,338.95,1
17698,154.95,1,93,8,154.95,1
17700,1681.83,3,825,78,560.61,0
17701,417.95,1,109,24,417.95,1
